customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroups,IsMonthly,IsSingle,TotalServices,AvgMonthlyCharge,ChargeDiff
CUST57208,Female,0,0,1,35.0,1,No,Fiber optic,0,0,0,0,0,0,One year,0,Mailed check,19.29,675.15,Yes,2-4,0,0,0,19.29,0.0
CUST57209,Female,0,1,0,47.0,1,No,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),33.83,1590.01,Yes,2-4,1,0,0,33.83,0.0
CUST57210,Male,1,0,1,8.0,0,No phone service,Fiber optic,1,0,0,0,1,0,Monthly,0,Electronic check,41.96,335.68,No,0-1,1,0,2,41.96,0.0
CUST57211,Male,1,1,0,15.0,1,Yes,Fiber optic,1,0,1,0,0,1,Monthly,1,Electronic check,106.47,1597.05,Yes,1-2,1,0,3,106.47,0.0
CUST57212,Male,0,0,0,8.0,1,No,DSL,0,0,0,0,0,0,One year,1,Mailed check,47.56,380.48,No,0-1,0,0,0,47.56,0.0
CUST57213,Female,0,1,0,18.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card (automatic),45.14,812.52,No,1-2,0,0,0,45.14,0.0
CUST57214,Male,0,1,1,25.0,1,No,DSL,0,1,0,0,0,0,Monthly,1,Credit card (automatic),43.52,1088.0,Yes,2-4,1,1,1,43.52,0.0
CUST57215,Female,0,0,0,48.0,1,No,Fiber optic,0,0,0,0,0,1,Two year,0,Bank transfer (automatic),103.46,4966.08,No,2-4,0,0,1,103.46,0.0
CUST57216,Female,1,0,0,6.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,106.09,636.54,Yes,0-1,1,0,0,106.08999999999999,1.4210854715202004e-14
CUST57217,Female,0,0,0,3.0,1,No,DSL,0,1,0,0,0,1,One year,1,Electronic check,28.94,86.82,No,0-1,0,0,2,28.939999999999998,3.552713678800501e-15
CUST57218,Female,0,0,0,11.0,1,No,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,34.72,381.92,No,0-1,0,0,0,34.72,0.0
CUST57219,Male,0,0,0,15.0,1,No,DSL,0,0,1,0,0,0,Two year,1,Electronic check,36.0,540.0,Yes,1-2,0,0,1,36.0,0.0
CUST57220,Male,1,0,1,9.0,1,Yes,Fiber optic,0,1,0,0,0,1,Monthly,1,Electronic check,42.68,384.12,Yes,0-1,1,0,2,42.68,0.0
CUST57221,Male,0,1,0,9.0,1,No,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,105.74,951.66,No,0-1,0,0,2,105.74,0.0
CUST57222,Male,1,0,0,1.0,0,No phone service,DSL,1,0,0,0,1,0,Two year,1,Bank transfer (automatic),108.37,108.37,No,0-1,0,0,2,108.37,0.0
CUST57223,Female,1,1,0,47.0,1,Yes,Fiber optic,0,0,1,0,0,0,Two year,1,Electronic check,32.96,1549.12,No,2-4,0,0,1,32.96,0.0
CUST57224,Male,0,0,1,8.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Mailed check,68.86,550.88,Yes,0-1,1,0,0,68.86,0.0
CUST57225,Female,0,0,0,13.0,1,Yes,DSL,0,0,0,0,1,0,One year,1,Electronic check,45.83,595.79,No,1-2,0,0,1,45.83,0.0
CUST57226,Male,0,1,0,37.0,0,No phone service,Fiber optic,0,1,1,0,0,1,One year,1,Mailed check,77.95,2884.15,No,2-4,0,0,3,77.95,0.0
CUST57227,Male,1,0,1,18.0,1,Yes,Fiber optic,0,0,1,0,1,0,Monthly,1,Electronic check,38.24,688.32,Yes,1-2,1,0,2,38.24,0.0
CUST57228,Male,0,0,0,12.0,1,No,Fiber optic,1,0,0,0,0,1,Monthly,0,Credit card (automatic),25.66,307.92,Yes,0-1,1,0,2,25.66,0.0
CUST57229,Male,0,0,0,38.0,0,No phone service,Fiber optic,0,0,1,0,0,0,One year,0,Mailed check,37.58,1428.04,Yes,2-4,0,0,1,37.58,0.0
CUST57230,Female,0,1,1,24.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,44.72,1073.28,Yes,1-2,1,1,0,44.72,0.0
CUST57231,Male,0,0,0,21.0,1,Yes,DSL,1,0,0,0,0,0,Monthly,1,Bank transfer (automatic),27.98,587.58,Yes,1-2,1,0,1,27.98,0.0
CUST57232,Male,1,0,1,22.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,46.57,1024.54,Yes,1-2,1,0,0,46.57,0.0
CUST57233,Female,0,0,0,26.0,1,Yes,DSL,0,0,0,1,0,0,Monthly,1,Electronic check,89.64,2330.64,No,2-4,1,0,1,89.64,0.0
CUST57234,Male,0,1,1,10.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Electronic check,40.12,401.2,No,0-1,0,1,0,40.12,0.0
CUST57235,Male,1,0,0,9.0,1,Yes,Fiber optic,1,0,0,0,0,1,Monthly,1,Electronic check,25.75,231.75,No,0-1,1,0,2,25.75,0.0
CUST57236,Female,0,0,0,4.0,1,No phone service,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,38.92,155.68,No,0-1,0,0,0,38.92,0.0
CUST57237,Male,0,0,0,24.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,1,Bank transfer (automatic),23.54,564.96,No,1-2,1,0,1,23.540000000000003,-3.552713678800501e-15
CUST57238,Female,0,0,1,12.0,1,No,DSL,0,0,0,0,0,0,Two year,1,Electronic check,85.96,1031.52,No,0-1,0,0,0,85.96,0.0
CUST57239,Female,1,1,1,26.0,1,No,DSL,0,0,0,0,1,1,One year,1,Mailed check,27.5,715.0,No,2-4,0,1,2,27.5,0.0
CUST57240,Female,0,1,1,13.0,1,Yes,Fiber optic,1,0,0,0,0,1,Two year,1,Bank transfer (automatic),22.7,295.1,No,1-2,0,1,2,22.700000000000003,-3.552713678800501e-15
CUST57241,Male,0,0,1,30.0,1,Yes,Fiber optic,0,1,0,0,1,1,Monthly,1,Mailed check,65.49,1964.7,Yes,2-4,1,0,3,65.49,0.0
CUST57242,Female,0,0,0,14.0,1,Yes,DSL,1,0,0,0,0,0,Two year,0,Mailed check,28.2,394.8,No,1-2,0,0,1,28.2,0.0
CUST57243,Male,0,1,1,44.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,20.55,904.2,No,2-4,1,1,0,20.55,0.0
CUST57244,Female,0,1,1,12.0,1,Yes,DSL,0,0,1,0,0,1,Monthly,1,Mailed check,54.6,655.2,Yes,0-1,1,1,2,54.6,0.0
CUST57245,Male,0,0,0,3.0,1,No,Fiber optic,0,0,0,1,0,0,Two year,1,Bank transfer (automatic),47.19,141.57,No,0-1,0,0,1,47.19,0.0
CUST57246,Female,0,0,0,28.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,94.79,2654.12,No,2-4,1,0,0,94.78999999999999,1.4210854715202004e-14
CUST57247,Male,0,0,0,31.0,1,Yes,Fiber optic,1,0,0,0,1,0,Monthly,0,Electronic check,64.55,2001.05,Yes,2-4,1,0,2,64.55,0.0
CUST57248,Female,0,0,0,16.0,1,Yes,No,0,0,0,0,0,0,One year,0,Electronic check,22.86,365.76,No,1-2,0,0,0,22.86,0.0
CUST57249,Male,0,0,0,14.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Mailed check,68.33,956.62,No,1-2,1,0,0,68.33,0.0
CUST57250,Male,1,1,0,24.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,0,Mailed check,70.27,1686.48,No,1-2,1,0,1,70.27,0.0
CUST57251,Female,0,0,0,43.0,1,No,DSL,1,0,0,0,0,0,Monthly,1,Credit card (automatic),90.28,3882.04,Yes,2-4,1,0,1,90.28,0.0
CUST57252,Female,0,0,1,14.0,1,Yes,Fiber optic,0,1,0,1,1,0,Monthly,1,Bank transfer (automatic),53.59,750.26,Yes,1-2,1,0,3,53.589999999999996,7.105427357601002e-15
CUST57253,Male,0,0,0,18.0,1,No,DSL,1,0,0,0,0,1,Monthly,1,Mailed check,65.26,1174.68,No,1-2,1,0,2,65.26,0.0
CUST57254,Male,1,1,0,38.0,1,No,Fiber optic,0,1,0,0,0,0,Two year,1,Credit card (automatic),45.38,1724.44,No,2-4,0,0,1,45.38,0.0
CUST57255,Female,0,1,1,24.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,24.02,576.48,No,1-2,1,1,0,24.02,0.0
CUST57256,Male,0,0,1,10.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,20.67,206.7,Yes,0-1,1,0,0,20.669999999999998,3.552713678800501e-15
CUST57257,Female,1,1,0,18.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,23.56,424.08,Yes,1-2,1,0,0,23.56,0.0
CUST57258,Female,1,0,0,32.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,94.46,3022.72,Yes,2-4,1,0,0,94.46,0.0
CUST57259,Male,0,0,0,38.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),35.6,1352.8,Yes,2-4,1,0,0,35.6,0.0
CUST57260,Male,0,1,0,6.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Credit card (automatic),20.39,122.34,Yes,0-1,1,0,0,20.39,0.0
CUST57261,Male,0,0,0,32.0,1,No,No,0,1,0,0,0,0,Monthly,1,Electronic check,91.85,2939.2,Yes,2-4,1,0,1,91.85,0.0
CUST57262,Female,0,0,1,38.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,25.5,969.0,No,2-4,1,0,0,25.5,0.0
CUST57263,Male,0,0,0,44.0,0,No phone service,Fiber optic,0,1,0,1,1,0,Monthly,0,Electronic check,116.09,5107.96,Yes,2-4,1,0,3,116.09,0.0
CUST57264,Female,0,0,1,14.0,1,Yes,DSL,0,0,0,0,0,1,Two year,0,Electronic check,31.45,440.3,No,1-2,0,0,1,31.45,0.0
CUST57265,Male,0,1,1,1.0,1,Yes,Fiber optic,0,1,0,1,0,0,Monthly,1,Electronic check,97.21,97.21,Yes,0-1,1,1,2,97.21,0.0
CUST57266,Male,1,1,0,37.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),37.25,1378.25,No,2-4,0,0,0,37.25,0.0
CUST57267,Male,1,0,0,34.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,0,Electronic check,98.1,3335.4,Yes,2-4,1,0,1,98.10000000000001,-1.4210854715202004e-14
CUST57268,Male,0,0,0,19.0,1,No,Fiber optic,0,1,0,0,0,0,Monthly,1,Bank transfer (automatic),25.63,486.97,No,1-2,1,0,1,25.630000000000003,-3.552713678800501e-15
CUST57269,Male,1,0,1,25.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,1,Electronic check,37.74,943.5,Yes,2-4,1,0,1,37.74,0.0
CUST57271,Female,0,0,0,52.0,1,No,Fiber optic,0,0,1,0,0,0,Monthly,0,Bank transfer (automatic),38.58,2006.16,Yes,4-6,1,0,1,38.58,0.0
CUST57272,Male,0,1,1,23.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,42.2,970.6,No,1-2,0,1,0,42.2,0.0
CUST57273,Female,1,0,0,33.0,0,No phone service,Fiber optic,0,0,0,0,1,0,Monthly,0,Bank transfer (automatic),45.59,1504.47,No,2-4,1,0,1,45.59,0.0
CUST57274,Male,0,1,0,13.0,0,No phone service,Fiber optic,0,0,0,0,1,0,Monthly,0,Mailed check,20.89,271.57,Yes,1-2,1,0,1,20.89,0.0
CUST57275,Female,0,0,0,21.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,0,Electronic check,37.24,782.04,No,1-2,0,0,0,37.239999999999995,7.105427357601002e-15
CUST57276,Male,0,0,0,18.0,1,Yes,Fiber optic,0,1,0,0,0,1,One year,1,Electronic check,26.59,478.62,No,1-2,0,0,2,26.59,0.0
CUST57278,Female,0,0,0,11.0,1,Yes,DSL,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),117.44,1291.84,No,0-1,0,0,0,117.44,0.0
CUST57279,Male,0,1,0,17.0,1,Yes,Fiber optic,0,1,0,0,0,0,Monthly,1,Mailed check,43.67,742.39,Yes,1-2,1,0,1,43.67,0.0
CUST57280,Male,0,0,0,22.0,1,No,No,0,0,0,0,0,0,Monthly,1,Mailed check,20.26,445.72,No,1-2,1,0,0,20.26,0.0
CUST57282,Female,0,1,1,12.0,1,Yes,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),22.5,270.0,No,0-1,0,1,2,22.5,0.0
CUST57283,Female,0,1,0,42.0,1,No,Fiber optic,1,0,1,1,0,0,Two year,0,Credit card (automatic),90.6,3805.2,No,2-4,0,0,3,90.6,0.0
CUST57284,Male,0,0,1,24.0,1,No,No,0,0,0,0,0,0,Monthly,1,Mailed check,60.86,1460.64,No,1-2,1,0,0,60.86000000000001,-7.105427357601002e-15
CUST57285,Female,0,1,0,46.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,1,Electronic check,111.83,5144.18,Yes,2-4,1,0,1,111.83000000000001,-1.4210854715202004e-14
CUST57286,Female,0,1,1,43.0,1,No,DSL,0,0,1,0,0,0,One year,1,Bank transfer (automatic),102.89,4424.27,No,2-4,0,1,1,102.89000000000001,-1.4210854715202004e-14
CUST57287,Male,0,0,1,8.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,22.05,176.4,No,0-1,1,0,1,22.05,0.0
CUST57288,Female,1,0,0,27.0,1,No,DSL,0,0,0,0,0,0,One year,0,Electronic check,44.29,1195.83,No,2-4,0,0,0,44.29,0.0
CUST57289,Female,0,1,0,29.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),117.25,3400.25,Yes,2-4,1,0,0,117.25,0.0
CUST57291,Male,0,0,1,32.0,1,No,No,0,0,0,0,0,0,One year,1,Electronic check,47.5,1520.0,No,2-4,0,0,0,47.5,0.0
CUST57292,Male,0,1,1,10.0,1,No,No,0,0,0,0,0,0,One year,1,Electronic check,28.93,289.3,No,0-1,0,1,0,28.93,0.0
CUST57295,Female,0,0,1,16.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),38.89,622.24,Yes,1-2,1,0,0,38.89,0.0
CUST57296,Female,0,0,0,6.0,0,No phone service,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,33.7,202.2,No,0-1,0,0,1,33.699999999999996,7.105427357601002e-15
CUST57297,Male,1,0,0,33.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),22.24,733.92,No,2-4,1,0,0,22.24,0.0
CUST57299,Male,0,1,0,23.0,1,Yes,Fiber optic,0,0,0,1,0,1,Two year,1,Mailed check,27.32,628.36,Yes,1-2,0,0,2,27.32,0.0
CUST57300,Female,0,0,0,20.0,1,No,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),22.19,443.8,No,1-2,0,0,2,22.19,0.0
CUST57301,Male,1,0,0,16.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,29.09,465.44,No,1-2,1,0,0,29.09,0.0
CUST57302,Female,1,1,1,16.0,1,No,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),41.4,662.4,No,1-2,1,1,0,41.4,0.0
CUST57303,Female,0,1,0,7.0,1,Yes,Fiber optic,0,0,0,1,0,0,Two year,0,Mailed check,41.5,290.5,No,0-1,0,0,1,41.5,0.0
CUST57304,Female,0,0,1,29.0,1,No,DSL,0,0,0,0,0,0,Two year,1,Electronic check,41.18,1194.22,Yes,2-4,0,0,0,41.18,0.0
CUST57305,Male,0,1,1,28.0,1,No,DSL,0,0,0,0,1,0,One year,1,Bank transfer (automatic),34.88,976.64,No,2-4,0,1,1,34.88,0.0
CUST57306,Female,1,0,1,16.0,1,Yes,Fiber optic,0,0,0,1,0,1,Monthly,0,Electronic check,108.39,1734.24,Yes,1-2,1,0,2,108.39,0.0
CUST57307,Female,0,1,0,24.0,0,No phone service,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,20.81,499.44,Yes,1-2,0,0,3,20.81,0.0
CUST57308,Male,0,0,0,18.0,1,No,Fiber optic,0,0,0,0,0,1,Two year,1,Mailed check,98.35,1770.3,No,1-2,0,0,1,98.35,0.0
CUST57309,Female,1,1,0,8.0,1,No,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),104.52,836.16,No,0-1,0,0,0,104.52,0.0
CUST57310,Female,0,0,1,2.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),26.93,53.86,Yes,0-1,1,0,0,26.93,0.0
CUST57311,Male,0,0,1,24.0,0,No phone service,DSL,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),38.72,929.28,No,1-2,0,0,0,38.72,0.0
CUST57312,Female,0,0,0,2.0,1,Yes,Fiber optic,0,1,0,0,0,0,One year,1,Bank transfer (automatic),111.09,222.18,No,0-1,0,0,1,111.09,0.0
CUST57314,Male,0,0,1,13.0,1,No phone service,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,42.77,556.01,No,1-2,1,0,1,42.769999999999996,7.105427357601002e-15
CUST57315,Male,1,1,1,4.0,1,No,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),36.51,146.04,No,0-1,0,1,0,36.51,0.0
CUST57316,Female,0,0,0,18.0,1,No,Fiber optic,0,1,1,0,0,1,Two year,1,Credit card (automatic),37.52,675.36,No,1-2,0,0,3,37.52,0.0
CUST57318,Female,1,1,1,21.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,70.0,1470.0,Yes,1-2,1,1,0,70.0,0.0
CUST57319,Male,0,1,1,15.0,1,Yes,Fiber optic,0,0,1,1,0,0,Monthly,0,Bank transfer (automatic),21.35,320.25,Yes,1-2,1,1,2,21.35,0.0
CUST57320,Female,0,0,0,3.0,1,Yes,Fiber optic,1,0,0,1,1,0,Two year,1,Bank transfer (automatic),24.41,73.23,No,0-1,0,0,3,24.41,0.0
CUST57322,Female,0,1,0,40.0,1,Yes,No,0,0,0,0,0,0,One year,1,Mailed check,45.47,1818.8,No,2-4,0,0,0,45.47,0.0
CUST57323,Male,0,0,1,5.0,1,No,Fiber optic,0,0,0,0,0,1,One year,1,Credit card (automatic),109.84,549.2,Yes,0-1,0,0,1,109.84,0.0
CUST57324,Female,0,0,0,22.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,0,Mailed check,77.1,1696.2,No,1-2,0,0,0,77.10000000000001,-1.4210854715202004e-14
CUST57325,Female,0,0,1,22.0,1,Yes,Fiber optic,0,1,0,0,0,0,One year,0,Credit card (automatic),49.3,1084.6,No,1-2,0,0,1,49.3,0.0
CUST57326,Male,0,0,1,35.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,24.02,840.7,Yes,2-4,1,0,0,24.02,0.0
CUST57327,Female,0,0,1,6.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,1,Mailed check,33.66,201.96,Yes,0-1,1,0,1,33.660000000000004,-7.105427357601002e-15
CUST57328,Female,0,0,1,9.0,0,No phone service,Fiber optic,1,0,0,0,0,1,Monthly,1,Electronic check,45.28,407.52,No,0-1,1,0,2,45.28,0.0
CUST57329,Female,0,1,0,34.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,32.23,1095.82,No,2-4,1,0,0,32.23,0.0
CUST57330,Female,0,1,0,24.0,1,Yes,DSL,1,0,0,0,1,0,Monthly,1,Bank transfer (automatic),26.54,636.96,No,1-2,1,0,2,26.540000000000003,-3.552713678800501e-15
CUST57331,Female,0,1,0,11.0,1,Yes,Fiber optic,1,0,0,1,0,0,Two year,0,Electronic check,24.78,272.58,No,0-1,0,0,2,24.779999999999998,3.552713678800501e-15
CUST57332,Male,0,1,1,28.0,1,Yes,Fiber optic,1,0,1,0,0,0,One year,1,Electronic check,64.68,1811.04,No,2-4,0,1,2,64.67999999999999,1.4210854715202004e-14
CUST57333,Male,0,0,1,46.0,1,Yes,Fiber optic,1,0,1,0,0,0,Two year,1,Electronic check,25.94,1193.24,No,2-4,0,0,2,25.94,0.0
CUST57335,Female,0,0,0,7.0,1,No,Fiber optic,0,0,0,0,0,0,One year,0,Bank transfer (automatic),114.45,801.15,No,0-1,0,0,0,114.45,0.0
CUST57336,Female,0,1,0,64.0,1,Yes,DSL,0,0,0,0,0,1,One year,1,Mailed check,27.43,1755.52,No,4-6,0,0,1,27.43,0.0
CUST57337,Female,0,1,0,10.0,1,No,Fiber optic,0,0,0,1,1,1,One year,1,Credit card (automatic),21.39,213.9,No,0-1,0,0,3,21.39,0.0
CUST57338,Male,1,0,0,38.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,56.81,2158.78,Yes,2-4,1,0,0,56.81,0.0
CUST57339,Male,0,0,1,12.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),22.95,275.4,No,0-1,1,0,0,22.95,0.0
CUST57341,Male,0,1,0,38.0,1,Yes,DSL,0,0,1,0,0,1,Two year,0,Bank transfer (automatic),47.85,1818.3,No,2-4,0,0,2,47.85,0.0
CUST57342,Male,0,1,0,37.0,1,No,DSL,0,0,0,1,0,0,Monthly,1,Electronic check,46.65,1726.05,Yes,2-4,1,0,1,46.65,0.0
CUST57343,Female,0,1,0,60.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,32.67,1960.2,No,4-6,0,0,0,32.67,0.0
CUST57344,Female,0,0,1,42.0,1,No,No,0,0,0,0,0,0,Two year,1,Mailed check,107.61,4519.62,No,2-4,0,0,0,107.61,0.0
CUST57345,Male,0,0,0,36.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Mailed check,87.61,3153.96,No,2-4,0,0,0,87.61,0.0
CUST57346,Male,0,1,0,30.0,1,Yes,DSL,0,0,0,0,1,0,Two year,1,Bank transfer (automatic),44.93,1347.9,No,2-4,0,0,1,44.93,0.0
CUST57347,Male,0,1,0,16.0,1,No,Fiber optic,0,0,0,1,0,0,Monthly,1,Electronic check,29.27,468.32,No,1-2,1,0,1,29.27,0.0
CUST57348,Female,0,0,1,62.0,1,Yes,DSL,0,0,0,0,0,0,Two year,1,Electronic check,43.81,2716.22,No,4-6,0,0,0,43.809999999999995,7.105427357601002e-15
CUST57349,Female,0,0,0,44.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,49.38,2172.72,Yes,2-4,1,0,0,49.379999999999995,7.105427357601002e-15
CUST57350,Female,0,1,0,1.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,21.78,21.78,Yes,0-1,1,0,1,21.78,0.0
CUST57351,Male,0,0,0,28.0,1,Yes,No,0,0,0,0,0,0,One year,1,Electronic check,30.88,864.64,No,2-4,0,0,0,30.88,0.0
CUST57352,Female,0,0,0,29.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,1,Credit card (automatic),92.17,2672.93,No,2-4,1,0,1,92.16999999999999,1.4210854715202004e-14
CUST57353,Female,1,0,0,21.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,47.45,996.45,No,1-2,1,0,0,47.45,0.0
CUST57354,Male,0,0,0,20.0,1,Yes,Fiber optic,1,0,0,1,0,1,One year,1,Electronic check,28.76,575.2,No,1-2,0,0,3,28.76,0.0
CUST57355,Female,1,0,0,40.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,1,Bank transfer (automatic),45.05,1802.0,Yes,2-4,1,0,1,45.05,0.0
CUST57356,Male,0,1,0,29.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),26.14,758.06,Yes,2-4,1,0,0,26.139999999999997,3.552713678800501e-15
CUST57357,Male,0,0,1,11.0,1,No,Fiber optic,0,0,0,0,1,1,Monthly,0,Electronic check,18.94,208.34,Yes,0-1,1,0,2,18.94,0.0
CUST57358,Male,0,0,0,13.0,1,Yes,DSL,0,0,0,1,0,0,Monthly,1,Credit card (automatic),36.92,479.96,Yes,1-2,1,0,1,36.92,0.0
CUST57359,Male,1,1,1,62.0,0,No phone service,DSL,1,0,0,0,0,0,Monthly,0,Mailed check,30.63,1899.06,Yes,4-6,1,1,1,30.63,0.0
CUST57360,Male,0,1,0,44.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,26.45,1163.8,Yes,2-4,1,0,0,26.45,0.0
CUST57361,Female,0,0,0,19.0,1,Yes,Fiber optic,0,1,0,0,0,0,One year,0,Bank transfer (automatic),90.36,1716.84,Yes,1-2,0,0,1,90.36,0.0
CUST57362,Male,0,1,0,10.0,1,Yes,Fiber optic,0,1,0,0,0,0,One year,1,Electronic check,25.72,257.2,No,0-1,0,0,1,25.72,0.0
CUST57363,Male,1,0,1,19.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,42.75,812.25,Yes,1-2,1,0,0,42.75,0.0
CUST57364,Male,0,0,0,6.0,1,No,Fiber optic,0,0,1,0,0,1,Monthly,0,Bank transfer (automatic),49.66,297.96,No,0-1,1,0,2,49.66,0.0
CUST57365,Male,0,0,0,5.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,1,Bank transfer (automatic),28.01,140.05,Yes,0-1,1,0,1,28.01,0.0
CUST57366,Male,0,0,1,33.0,1,Yes,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,34.59,1141.47,No,2-4,0,0,4,34.59,0.0
CUST57367,Female,0,0,0,14.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,23.69,331.66,Yes,1-2,1,0,0,23.69,0.0
CUST57368,Male,0,0,0,37.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),24.14,893.18,No,2-4,1,0,0,24.139999999999997,3.552713678800501e-15
CUST57369,Female,0,1,0,5.0,1,No,DSL,0,1,0,0,1,1,Monthly,0,Bank transfer (automatic),105.29,526.45,Yes,0-1,1,0,3,105.29,0.0
CUST57370,Male,0,1,1,33.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,26.47,873.51,No,2-4,1,1,0,26.47,0.0
CUST57371,Male,0,0,1,21.0,1,Yes,Fiber optic,0,1,0,0,0,0,Monthly,1,Electronic check,68.07,1429.47,Yes,1-2,1,0,1,68.07000000000001,-1.4210854715202004e-14
CUST57372,Female,0,1,0,20.0,1,Yes,Fiber optic,0,0,0,1,0,0,Two year,0,Mailed check,44.59,891.8,No,1-2,0,0,1,44.589999999999996,7.105427357601002e-15
CUST57373,Male,1,0,0,47.0,1,Yes,DSL,1,0,0,0,1,1,Two year,0,Mailed check,24.11,1133.17,No,2-4,0,0,3,24.110000000000003,-3.552713678800501e-15
CUST57374,Female,0,1,1,46.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Credit card (automatic),26.96,1240.16,Yes,2-4,1,1,0,26.96,0.0
CUST57376,Male,0,1,0,6.0,1,No,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,49.23,295.38,No,0-1,0,0,2,49.23,0.0
CUST57377,Female,0,1,0,46.0,1,No,Fiber optic,0,1,0,0,0,0,Monthly,1,Mailed check,41.19,1894.74,No,2-4,1,0,1,41.19,0.0
CUST57378,Male,0,1,1,19.0,1,Yes,DSL,0,0,0,0,0,0,One year,1,Bank transfer (automatic),45.68,867.92,No,1-2,0,1,0,45.68,0.0
CUST57379,Male,0,1,1,29.0,1,No,Fiber optic,0,0,1,0,0,1,Monthly,0,Electronic check,25.32,734.28,Yes,2-4,1,1,2,25.32,0.0
